"REF_DATE","GEO","DGUID","Type of crop","Supply and disposition of grains","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1999-03","Canada","2016A000011124","Canola","Total beginning stocks","Metric tonnes","214","thousands","3","v73866587","1.8.2","363.0","","","","1"
"1999-03","Canada","2016A000011124","Canola","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866588","1.8.3","102.0","","","","1"
"1999-03","Canada","2016A000011124","Canola","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866589","1.8.4","261.0","","","","1"
"1999-03","Canada","2016A000011124","Canola","Production","Metric tonnes","214","thousands","3","v73866590","1.8.5","7643.3","","","","1"
"1999-03","Canada","2016A000011124","Canola","Imports","Metric tonnes","214","thousands","3","v73866591","1.8.6","104.8","","","","1"
"1999-03","Canada","2016A000011124","Canola","Total disposition","Metric tonnes","214","thousands","3","v73866592","1.8.7","8111.1","","","","1"
"1999-03","Canada","2016A000011124","Canola","Total exports","Metric tonnes","214","thousands","3","v73866593","1.8.8","3186.5","","","","1"
"1999-03","Canada","2016A000011124","Canola","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866594","1.8.11","2627.6","","","","1"
"1999-03","Canada","2016A000011124","Canola","Human food","Metric tonnes","214","thousands","3","v73866595","1.8.12","0.0","","","","1"
"1999-03","Canada","2016A000011124","Canola","Seed requirements","Metric tonnes","214","thousands","3","v73866596","1.8.13","0.0","","","","1"
"1999-03","Canada","2016A000011124","Canola","Industrial use","Metric tonnes","214","thousands","3","v73866597","1.8.14","2245.3","","","","1"
"1999-03","Canada","2016A000011124","Canola","Loss in handling","Metric tonnes","214","thousands","3","v73866598","1.8.15","97.1","","","","1"
"1999-03","Canada","2016A000011124","Canola","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866599","1.8.16","285.2","","","","1"
"1999-03","Canada","2016A000011124","Canola","Total ending stocks","Metric tonnes","214","thousands","3","v73866600","1.8.18","2297.0","","","","1"
"1999-03","Canada","2016A000011124","Canola","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866601","1.8.19","1722.0","","","","1"
"1999-03","Canada","2016A000011124","Canola","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866602","1.8.20","575.0","","","","1"
"1999-03","Canada","2016A000011124","Soybeans","Total supplies","Metric tonnes","214","thousands","3","v73866603","1.9.1","3012.1","","","","1"
"1999-03","Canada","2016A000011124","Soybeans","Total beginning stocks","Metric tonnes","214","thousands","3","v73866604","1.9.2","188.0","","","","1"
"1999-03","Canada","2016A000011124","Soybeans","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866605","1.9.3","21.0","","","","1"
"1999-03","Canada","2016A000011124","Soybeans","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866606","1.9.4","167.0","","","","1"
"1999-03","Canada","2016A000011124","Soybeans","Production","Metric tonnes","214","thousands","3","v73866607","1.9.5","2736.6","","","","1"
"1999-03","Canada","2016A000011124","Soybeans","Imports","Metric tonnes","214","thousands","3","v73866608","1.9.6","87.5","","","","1"
"1999-03","Canada","2016A000011124","Soybeans","Total disposition","Metric tonnes","214","thousands","3","v73866609","1.9.7","3012.1","","","","1"
"1999-03","Canada","2016A000011124","Soybeans","Total exports","Metric tonnes","214","thousands","3","v73866610","1.9.8","694.1","","","","1"
"1999-03","Canada","2016A000011124","Soybeans","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866611","1.9.11","1161.0","","","","1"
"1999-03","Canada","2016A000011124","Soybeans","Seed requirements","Metric tonnes","214","thousands","3","v73866612","1.9.13","0.0","","","","1"
"1999-03","Canada","2016A000011124","Soybeans","Industrial use","Metric tonnes","214","thousands","3","v73866613","1.9.14","882.3","","","","1"
"1999-03","Canada","2016A000011124","Soybeans","Other domestic disappearance","Metric tonnes","214","thousands","3","v73866614","1.9.17","278.7","","","","1"
"1999-03","Canada","2016A000011124","Soybeans","Total ending stocks","Metric tonnes","214","thousands","3","v73866615","1.9.18","1157.0","","","","1"
"1999-03","Canada","2016A000011124","Soybeans","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866616","1.9.19","466.0","","","","1"
"1999-03","Canada","2016A000011124","Soybeans","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866617","1.9.20","691.0","","","","1"
"1999-03","Canada","2016A000011124","Dry peas","Total supplies","Metric tonnes","214","thousands","3","v73866618","1.10.1","0.0","","","","1"
"1999-03","Canada","2016A000011124","Dry peas","Total beginning stocks","Metric tonnes","214","thousands","3","v73866619","1.10.2","0.0","","","","1"
"1999-03","Canada","2016A000011124","Dry peas","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866620","1.10.3","0.0","","","","1"
"1999-03","Canada","2016A000011124","Dry peas","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866621","1.10.4","0.0","","","","1"
"1999-03","Canada","2016A000011124","Dry peas","Production","Metric tonnes","214","thousands","3","v73866622","1.10.5","0.0","","","","1"
"1999-03","Canada","2016A000011124","Dry peas","Imports","Metric tonnes","214","thousands","3","v73866623","1.10.6","0.0","","","","1"
"1999-03","Canada","2016A000011124","Dry peas","Total disposition","Metric tonnes","214","thousands","3","v73866624","1.10.7","0.0","","","","1"
"1999-03","Canada","2016A000011124","Dry peas","Total exports","Metric tonnes","214","thousands","3","v73866625","1.10.8","0.0","","","","1"
"1999-03","Canada","2016A000011124","Dry peas","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866626","1.10.11","0.0","","","","1"
"1999-03","Canada","2016A000011124","Dry peas","Seed requirements","Metric tonnes","214","thousands","3","v73866627","1.10.13","0.0","","","","1"
"1999-03","Canada","2016A000011124","Dry peas","Other domestic disappearance","Metric tonnes","214","thousands","3","v73866628","1.10.17","0.0","","","","1"
"1999-03","Canada","2016A000011124","Dry peas","Total ending stocks","Metric tonnes","214","thousands","3","v73866629","1.10.18","0.0","","","","1"
"1999-03","Canada","2016A000011124","Dry peas","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866630","1.10.19","0.0","","","","1"
"1999-03","Canada","2016A000011124","Dry peas","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866631","1.10.20","0.0","","","","1"
"1999-03","Canada","2016A000011124","Lentils","Total supplies","Metric tonnes","214","thousands","3","v73866632","1.11.1","","..","","","1"
"1999-03","Canada","2016A000011124","Lentils","Total beginning stocks","Metric tonnes","214","thousands","3","v73866633","1.11.2","","..","","","1"
"1999-03","Canada","2016A000011124","Lentils","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866634","1.11.3","","..","","","1"
"1999-03","Canada","2016A000011124","Lentils","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866635","1.11.4","","..","","","1"
"1999-03","Canada","2016A000011124","Lentils","Production","Metric tonnes","214","thousands","3","v73866636","1.11.5","","..","","","1"
"1999-03","Canada","2016A000011124","Lentils","Imports","Metric tonnes","214","thousands","3","v73866637","1.11.6","","..","","","1"
"1999-03","Canada","2016A000011124","Lentils","Total disposition","Metric tonnes","214","thousands","3","v73866638","1.11.7","","..","","","1"
"1999-03","Canada","2016A000011124","Lentils","Total exports","Metric tonnes","214","thousands","3","v73866639","1.11.8","","..","","","1"
"1999-03","Canada","2016A000011124","Lentils","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866640","1.11.11","","..","","","1"
"1999-03","Canada","2016A000011124","Lentils","Seed requirements","Metric tonnes","214","thousands","3","v73866641","1.11.13","","..","","","1"
"1999-03","Canada","2016A000011124","Lentils","Other domestic disappearance","Metric tonnes","214","thousands","3","v73866642","1.11.17","","..","","","1"
"1999-03","Canada","2016A000011124","Lentils","Total ending stocks","Metric tonnes","214","thousands","3","v73866643","1.11.18","","..","","","1"
"1999-03","Canada","2016A000011124","Lentils","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866644","1.11.19","","..","","","1"
"1999-03","Canada","2016A000011124","Lentils","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866645","1.11.20","","..","","","1"
"1999-03","Canada","2016A000011124","Mustard seed","Total supplies","Metric tonnes","214","thousands","3","v73866646","1.12.1","","..","","","1"
"1999-03","Canada","2016A000011124","Mustard seed","Total beginning stocks","Metric tonnes","214","thousands","3","v73866647","1.12.2","","..","","","1"
"1999-03","Canada","2016A000011124","Mustard seed","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866648","1.12.3","","..","","","1"
"1999-03","Canada","2016A000011124","Mustard seed","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866649","1.12.4","","..","","","1"
"1999-03","Canada","2016A000011124","Mustard seed","Production","Metric tonnes","214","thousands","3","v73866650","1.12.5","","..","","","1"
"1999-03","Canada","2016A000011124","Mustard seed","Imports","Metric tonnes","214","thousands","3","v73866651","1.12.6","","..","","","1"
"1999-03","Canada","2016A000011124","Mustard seed","Total disposition","Metric tonnes","214","thousands","3","v73866652","1.12.7","","..","","","1"
"1999-03","Canada","2016A000011124","Mustard seed","Total exports","Metric tonnes","214","thousands","3","v73866653","1.12.8","","..","","","1"
"1999-03","Canada","2016A000011124","Mustard seed","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866654","1.12.11","","..","","","1"
"1999-03","Canada","2016A000011124","Mustard seed","Seed requirements","Metric tonnes","214","thousands","3","v73866655","1.12.13","","..","","","1"
"1999-03","Canada","2016A000011124","Mustard seed","Other domestic disappearance","Metric tonnes","214","thousands","3","v73866656","1.12.17","","..","","","1"
"1999-03","Canada","2016A000011124","Mustard seed","Total ending stocks","Metric tonnes","214","thousands","3","v73866657","1.12.18","","..","","","1"
"1999-03","Canada","2016A000011124","Mustard seed","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866658","1.12.19","","..","","","1"
"1999-03","Canada","2016A000011124","Mustard seed","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866659","1.12.20","","..","","","1"
"1999-03","Canada","2016A000011124","Canary seed","Total supplies","Metric tonnes","214","thousands","3","v73866660","1.13.1","","..","","","1"
"1999-03","Canada","2016A000011124","Canary seed","Total beginning stocks","Metric tonnes","214","thousands","3","v73866661","1.13.2","","..","","","1"
"1999-03","Canada","2016A000011124","Canary seed","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866662","1.13.3","","..","","","1"
"1999-03","Canada","2016A000011124","Canary seed","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866663","1.13.4","","..","","","1"
"1999-03","Canada","2016A000011124","Canary seed","Production","Metric tonnes","214","thousands","3","v73866664","1.13.5","","..","","","1"
"1999-03","Canada","2016A000011124","Canary seed","Imports","Metric tonnes","214","thousands","3","v73866665","1.13.6","","..","","","1"
"1999-03","Canada","2016A000011124","Canary seed","Total disposition","Metric tonnes","214","thousands","3","v73866666","1.13.7","","..","","","1"
"1999-03","Canada","2016A000011124","Canary seed","Total exports","Metric tonnes","214","thousands","3","v73866667","1.13.8","","..","","","1"
"1999-03","Canada","2016A000011124","Canary seed","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866668","1.13.11","","..","","","1"
"1999-03","Canada","2016A000011124","Canary seed","Seed requirements","Metric tonnes","214","thousands","3","v73866669","1.13.13","","..","","","1"
"1999-03","Canada","2016A000011124","Canary seed","Other domestic disappearance","Metric tonnes","214","thousands","3","v73866670","1.13.17","","..","","","1"
"1999-03","Canada","2016A000011124","Canary seed","Total ending stocks","Metric tonnes","214","thousands","3","v73866671","1.13.18","","..","","","1"
"1999-03","Canada","2016A000011124","Canary seed","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866672","1.13.19","","..","","","1"
"1999-03","Canada","2016A000011124","Canary seed","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866673","1.13.20","","..","","","1"
"1999-03","Canada","2016A000011124","Sunflower seed","Total supplies","Metric tonnes","214","thousands","3","v73866674","1.14.1","","..","","","1"
"1999-03","Canada","2016A000011124","Sunflower seed","Total beginning stocks","Metric tonnes","214","thousands","3","v73866675","1.14.2","","..","","","1"
"1999-03","Canada","2016A000011124","Sunflower seed","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866676","1.14.3","","..","","","1"
"1999-03","Canada","2016A000011124","Sunflower seed","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866677","1.14.4","","..","","","1"
"1999-03","Canada","2016A000011124","Sunflower seed","Production","Metric tonnes","214","thousands","3","v73866678","1.14.5","","..","","","1"
"1999-03","Canada","2016A000011124","Sunflower seed","Imports","Metric tonnes","214","thousands","3","v73866679","1.14.6","","..","","","1"
"1999-03","Canada","2016A000011124","Sunflower seed","Total disposition","Metric tonnes","214","thousands","3","v73866680","1.14.7","","..","","","1"
"1999-03","Canada","2016A000011124","Sunflower seed","Total exports","Metric tonnes","214","thousands","3","v73866681","1.14.8","","..","","","1"
"1999-03","Canada","2016A000011124","Sunflower seed","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866682","1.14.11","","..","","","1"
"1999-03","Canada","2016A000011124","Sunflower seed","Seed requirements","Metric tonnes","214","thousands","3","v73866683","1.14.13","","..","","","1"
"1999-03","Canada","2016A000011124","Sunflower seed","Other domestic disappearance","Metric tonnes","214","thousands","3","v73866684","1.14.17","","..","","","1"
"1999-03","Canada","2016A000011124","Sunflower seed","Total ending stocks","Metric tonnes","214","thousands","3","v73866685","1.14.18","","..","","","1"
"1999-03","Canada","2016A000011124","Sunflower seed","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866686","1.14.19","","..","","","1"
"1999-03","Canada","2016A000011124","Sunflower seed","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866687","1.14.20","","..","","","1"
"1999-03","Canada","2016A000011124","Chickpeas","Total supplies","Metric tonnes","214","thousands","3","v73866688","1.15.1","","..","","","1"
"1999-03","Canada","2016A000011124","Chickpeas","Total beginning stocks","Metric tonnes","214","thousands","3","v73866689","1.15.2","","..","","","1"
"1999-03","Canada","2016A000011124","Chickpeas","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866690","1.15.3","","..","","","1"
"1999-03","Canada","2016A000011124","Chickpeas","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866691","1.15.4","","..","","","1"
"1999-03","Canada","2016A000011124","Chickpeas","Production","Metric tonnes","214","thousands","3","v73866692","1.15.5","","..","","","1"
"1999-03","Canada","2016A000011124","Chickpeas","Imports","Metric tonnes","214","thousands","3","v73866693","1.15.6","","..","","","1"
"1999-03","Canada","2016A000011124","Chickpeas","Total disposition","Metric tonnes","214","thousands","3","v73866694","1.15.7","","..","","","1"
"1999-03","Canada","2016A000011124","Chickpeas","Total exports","Metric tonnes","214","thousands","3","v73866695","1.15.8","","..","","","1"
"1999-03","Canada","2016A000011124","Chickpeas","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866696","1.15.11","","..","","","1"
"1999-03","Canada","2016A000011124","Chickpeas","Seed requirements","Metric tonnes","214","thousands","3","v73866697","1.15.13","","..","","","1"
"1999-03","Canada","2016A000011124","Chickpeas","Other domestic disappearance","Metric tonnes","214","thousands","3","v73866698","1.15.17","","..","","","1"
"1999-03","Canada","2016A000011124","Chickpeas","Total ending stocks","Metric tonnes","214","thousands","3","v73866699","1.15.18","","..","","","1"
"1999-03","Canada","2016A000011124","Chickpeas","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866700","1.15.19","","..","","","1"
"1999-03","Canada","2016A000011124","Chickpeas","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866701","1.15.20","","..","","","1"
"1999-07","Canada","2016A000011124","All wheat","Total supplies","Metric tonnes","214","thousands","3","v73866455","1.1.1","30171.1","","","","1"
"1999-07","Canada","2016A000011124","All wheat","Total beginning stocks","Metric tonnes","214","thousands","3","v73866456","1.1.2","6009.0","","","","1"
"1999-07","Canada","2016A000011124","All wheat","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866457","1.1.3","812.0","","","","1"
"1999-07","Canada","2016A000011124","All wheat","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866458","1.1.4","5197.0","","","","1"
"1999-07","Canada","2016A000011124","All wheat","Production","Metric tonnes","214","thousands","3","v73866459","1.1.5","24082.3","","","","1"
"1999-07","Canada","2016A000011124","All wheat","Imports","Metric tonnes","214","thousands","3","v73866460","1.1.6","79.8","","","","1"
"1999-07","Canada","2016A000011124","All wheat","Total disposition","Metric tonnes","214","thousands","3","v73866461","1.1.7","30171.1","","","","1"
"1999-07","Canada","2016A000011124","All wheat","Total exports","Metric tonnes","214","thousands","3","v73866462","1.1.8","14722.8","","","","1"
"1999-07","Canada","2016A000011124","All wheat","Grain exports","Metric tonnes","214","thousands","3","v73866463","1.1.9","14493.4","","","","1"
"1999-07","Canada","2016A000011124","All wheat","Product exports","Metric tonnes","214","thousands","3","v73866464","1.1.10","229.4","","","","1"
"1999-07","Canada","2016A000011124","All wheat","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866465","1.1.11","8023.3","","","","1"
"1999-07","Canada","2016A000011124","All wheat","Human food","Metric tonnes","214","thousands","3","v73866466","1.1.12","2751.0","","","","1"
"1999-07","Canada","2016A000011124","All wheat","Seed requirements","Metric tonnes","214","thousands","3","v73866467","1.1.13","1012.8","","","","1"
"1999-07","Canada","2016A000011124","All wheat","Industrial use","Metric tonnes","214","thousands","3","v73866468","1.1.14","113.0","","","","1"
"1999-07","Canada","2016A000011124","All wheat","Loss in handling","Metric tonnes","214","thousands","3","v73866469","1.1.15","3.5","","","","1"
"1999-07","Canada","2016A000011124","All wheat","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866470","1.1.16","4143.0","","","","1"
"1999-07","Canada","2016A000011124","All wheat","Total ending stocks","Metric tonnes","214","thousands","3","v73866471","1.1.18","7425.0","","","","1"
"1999-07","Canada","2016A000011124","All wheat","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866472","1.1.19","1098.0","","","","1"
"1999-07","Canada","2016A000011124","All wheat","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866473","1.1.20","6327.0","","","","1"
"1999-07","Canada","2016A000011124","Durum wheat","Total supplies","Metric tonnes","214","thousands","3","v73866474","1.2.1","6801.8","","","","1"
"1999-07","Canada","2016A000011124","Durum wheat","Total beginning stocks","Metric tonnes","214","thousands","3","v73866475","1.2.2","757.0","","","","1"
"1999-07","Canada","2016A000011124","Durum wheat","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866476","1.2.3","110.0","","","","1"
"1999-07","Canada","2016A000011124","Durum wheat","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866477","1.2.4","647.0","","","","1"
"1999-07","Canada","2016A000011124","Durum wheat","Production","Metric tonnes","214","thousands","3","v73866478","1.2.5","6041.9","","","","1"
"1999-07","Canada","2016A000011124","Durum wheat","Imports","Metric tonnes","214","thousands","3","v73866479","1.2.6","2.9","","","","1"
"1999-07","Canada","2016A000011124","Durum wheat","Total disposition","Metric tonnes","214","thousands","3","v73866480","1.2.7","6801.8","","","","1"
"1999-07","Canada","2016A000011124","Durum wheat","Total exports","Metric tonnes","214","thousands","3","v73866481","1.2.8","3850.6","","","","1"
"1999-07","Canada","2016A000011124","Durum wheat","Grain exports","Metric tonnes","214","thousands","3","v73866482","1.2.9","3817.5","","","","1"
"1999-07","Canada","2016A000011124","Durum wheat","Product exports","Metric tonnes","214","thousands","3","v73866483","1.2.10","33.1","","","","1"
"1999-07","Canada","2016A000011124","Durum wheat","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866484","1.2.11","1013.2","","","","1"
"1999-07","Canada","2016A000011124","Durum wheat","Human food","Metric tonnes","214","thousands","3","v73866485","1.2.12","236.3","","","","1"
"1999-07","Canada","2016A000011124","Durum wheat","Seed requirements","Metric tonnes","214","thousands","3","v73866486","1.2.13","170.2","","","","1"
"1999-07","Canada","2016A000011124","Durum wheat","Industrial use","Metric tonnes","214","thousands","3","v73866487","1.2.14","0.0","","","","1"
"1999-07","Canada","2016A000011124","Durum wheat","Loss in handling","Metric tonnes","214","thousands","3","v73866488","1.2.15","0.0","","","","1"
"1999-07","Canada","2016A000011124","Durum wheat","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866489","1.2.16","606.7","","","","1"
"1999-07","Canada","2016A000011124","Durum wheat","Total ending stocks","Metric tonnes","214","thousands","3","v73866490","1.2.18","1938.0","","","","1"
"1999-07","Canada","2016A000011124","Durum wheat","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866491","1.2.19","410.0","","","","1"
"1999-07","Canada","2016A000011124","Durum wheat","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866492","1.2.20","1528.0","","","","1"
"1999-07","Canada","2016A000011124","Wheat, excluding durum","Total supplies","Metric tonnes","214","thousands","3","v73866493","1.3.1","23369.3","","","","1"
"1999-07","Canada","2016A000011124","Wheat, excluding durum","Total beginning stocks","Metric tonnes","214","thousands","3","v73866494","1.3.2","5252.0","","","","1"
"1999-07","Canada","2016A000011124","Wheat, excluding durum","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866495","1.3.3","702.0","","","","1"
"1999-07","Canada","2016A000011124","Wheat, excluding durum","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866496","1.3.4","4550.0","","","","1"
"1999-07","Canada","2016A000011124","Wheat, excluding durum","Production","Metric tonnes","214","thousands","3","v73866497","1.3.5","18040.4","","","","1"
"1999-07","Canada","2016A000011124","Wheat, excluding durum","Imports","Metric tonnes","214","thousands","3","v73866498","1.3.6","76.9","","","","1"
"1999-07","Canada","2016A000011124","Wheat, excluding durum","Total disposition","Metric tonnes","214","thousands","3","v73866499","1.3.7","23369.3","","","","1"
"1999-07","Canada","2016A000011124","Wheat, excluding durum","Total exports","Metric tonnes","214","thousands","3","v73866500","1.3.8","10872.2","","","","1"
"1999-07","Canada","2016A000011124","Wheat, excluding durum","Grain exports","Metric tonnes","214","thousands","3","v73866501","1.3.9","10675.9","","","","1"
"1999-07","Canada","2016A000011124","Wheat, excluding durum","Product exports","Metric tonnes","214","thousands","3","v73866502","1.3.10","196.3","","","","1"
"1999-07","Canada","2016A000011124","Wheat, excluding durum","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866503","1.3.11","7010.1","","","","1"
"1999-07","Canada","2016A000011124","Wheat, excluding durum","Human food","Metric tonnes","214","thousands","3","v73866504","1.3.12","2514.7","","","","1"
"1999-07","Canada","2016A000011124","Wheat, excluding durum","Seed requirements","Metric tonnes","214","thousands","3","v73866505","1.3.13","842.6","","","","1"
"1999-07","Canada","2016A000011124","Wheat, excluding durum","Industrial use","Metric tonnes","214","thousands","3","v73866506","1.3.14","113.0","","","","1"
"1999-07","Canada","2016A000011124","Wheat, excluding durum","Loss in handling","Metric tonnes","214","thousands","3","v73866507","1.3.15","3.5","","","","1"
"1999-07","Canada","2016A000011124","Wheat, excluding durum","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866508","1.3.16","3536.3","","","","1"
"1999-07","Canada","2016A000011124","Wheat, excluding durum","Total ending stocks","Metric tonnes","214","thousands","3","v73866509","1.3.18","5487.0","","","","1"
"1999-07","Canada","2016A000011124","Wheat, excluding durum","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866510","1.3.19","688.0","","","","1"
"1999-07","Canada","2016A000011124","Wheat, excluding durum","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866511","1.3.20","4799.0","","","","1"
"1999-07","Canada","2016A000011124","Oats","Total supplies","Metric tonnes","214","thousands","3","v73866512","1.4.1","4806.8","","","","1"
"1999-07","Canada","2016A000011124","Oats","Total beginning stocks","Metric tonnes","214","thousands","3","v73866513","1.4.2","846.0","","","","1"
"1999-07","Canada","2016A000011124","Oats","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866514","1.4.3","710.0","","","","1"
"1999-07","Canada","2016A000011124","Oats","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866515","1.4.4","136.0","","","","1"
"1999-07","Canada","2016A000011124","Oats","Production","Metric tonnes","214","thousands","3","v73866516","1.4.5","3957.5","","","","1"
"1999-07","Canada","2016A000011124","Oats","Imports","Metric tonnes","214","thousands","3","v73866517","1.4.6","3.3","","","","1"
"1999-07","Canada","2016A000011124","Oats","Total disposition","Metric tonnes","214","thousands","3","v73866518","1.4.7","4806.8","","","","1"
"1999-07","Canada","2016A000011124","Oats","Total exports","Metric tonnes","214","thousands","3","v73866519","1.4.8","1475.5","","","","1"
"1999-07","Canada","2016A000011124","Oats","Grain exports","Metric tonnes","214","thousands","3","v73866520","1.4.9","1208.2","","","","1"
"1999-07","Canada","2016A000011124","Oats","Product exports","Metric tonnes","214","thousands","3","v73866521","1.4.10","267.3","","","","1"
"1999-07","Canada","2016A000011124","Oats","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866522","1.4.11","2243.3","","","","1"
"1999-07","Canada","2016A000011124","Oats","Human food","Metric tonnes","214","thousands","3","v73866523","1.4.12","200.5","","","","1"
"1999-07","Canada","2016A000011124","Oats","Seed requirements","Metric tonnes","214","thousands","3","v73866524","1.4.13","156.2","","","","1"
"1999-07","Canada","2016A000011124","Oats","Industrial use","Metric tonnes","214","thousands","3","v73866525","1.4.14","0.0","","","","1"
"1999-07","Canada","2016A000011124","Oats","Loss in handling","Metric tonnes","214","thousands","3","v73866526","1.4.15","30.8","","","","1"
"1999-07","Canada","2016A000011124","Oats","Animal feed, waste and dockage","Metric tonnes","214","thousands","3","v73866527","1.4.16","1855.8","","","","1"
"1999-07","Canada","2016A000011124","Oats","Total ending stocks","Metric tonnes","214","thousands","3","v73866528","1.4.18","1088.0","","","","1"
"1999-07","Canada","2016A000011124","Oats","Ending stocks on farms","Metric tonnes","214","thousands","3","v73866529","1.4.19","927.0","","","","1"
"1999-07","Canada","2016A000011124","Oats","Ending stocks in commercial positions","Metric tonnes","214","thousands","3","v73866530","1.4.20","161.0","","","","1"
"1999-07","Canada","2016A000011124","Barley","Total supplies","Metric tonnes","214","thousands","3","v73866531","1.5.1","15223.1","","","","1"
"1999-07","Canada","2016A000011124","Barley","Total beginning stocks","Metric tonnes","214","thousands","3","v73866532","1.5.2","2459.0","","","","1"
"1999-07","Canada","2016A000011124","Barley","Beginning stocks on farms","Metric tonnes","214","thousands","3","v73866533","1.5.3","1700.0","","","","1"
"1999-07","Canada","2016A000011124","Barley","Beginning stocks in commercial positions","Metric tonnes","214","thousands","3","v73866534","1.5.4","759.0","","","","1"
"1999-07","Canada","2016A000011124","Barley","Production","Metric tonnes","214","thousands","3","v73866535","1.5.5","12708.7","","","","1"
"1999-07","Canada","2016A000011124","Barley","Imports","Metric tonnes","214","thousands","3","v73866536","1.5.6","55.4","","","","1"
"1999-07","Canada","2016A000011124","Barley","Total disposition","Metric tonnes","214","thousands","3","v73866537","1.5.7","15223.1","","","","1"
"1999-07","Canada","2016A000011124","Barley","Total exports","Metric tonnes","214","thousands","3","v73866538","1.5.8","1698.0","","","","1"
"1999-07","Canada","2016A000011124","Barley","Grain exports","Metric tonnes","214","thousands","3","v73866539","1.5.9","1099.8","","","","1"
"1999-07","Canada","2016A000011124","Barley","Product exports","Metric tonnes","214","thousands","3","v73866540","1.5.10","598.2","","","","1"
"1999-07","Canada","2016A000011124","Barley","Total domestic disappearance","Metric tonnes","214","thousands","3","v73866541","1.5.11","10788.1","","","","1"
"1999-07","Canada","2016A000011124","Barley","Human food","Metric tonnes","214","thousands","3","v73866542","1.5.12","10.4","","","","1"
"1999-07","Canada","2016A000011124","Barley","Seed requirements","Metric tonnes","214","thousands","3","v73866543","1.5.13","380.1","","","","1"
